WKT,name,description
"POLYGON ((106.8509112 -6.2328908, 106.850761 -6.233488, 106.8506966 -6.233808, 106.8508254 -6.2341706, 106.8509112 -6.2344266, 106.8511901 -6.2346612, 106.8515764 -6.2348532, 106.852027 -6.2351945, 106.8523274 -6.2353865, 106.8525634 -6.2356424, 106.8526278 -6.2358984, 106.8526922 -6.2362824, 106.8526922 -6.236517, 106.8526707 -6.2368583, 106.852542 -6.2371569, 106.8524132 -6.2374982, 106.8523918 -6.2377968, 106.8522201 -6.2380955, 106.8521343 -6.2383514, 106.8520055 -6.2386927, 106.8519412 -6.2389274, 106.8518124 -6.239354, 106.8517695 -6.2396099, 106.8517695 -6.2398872, 106.8518768 -6.2401219, 106.8520484 -6.2403778, 106.8520484 -6.2406765, 106.8521772 -6.2410178, 106.8523918 -6.2414017, 106.8525849 -6.241743, 106.8526922 -6.2420203, 106.8528638 -6.2420843, 106.8531213 -6.2420416, 106.8534647 -6.2419776, 106.8538294 -6.2419563, 106.8539796 -6.2418923, 106.8538294 -6.241679, 106.8535505 -6.2414657, 106.8533574 -6.2411031, 106.8531428 -6.2407191, 106.8530355 -6.2404205, 106.8530355 -6.2401005, 106.8530355 -6.2397806, 106.853057 -6.2394393, 106.8531213 -6.2392047, 106.8532286 -6.2387567, 106.8533145 -6.2384581, 106.8534432 -6.2379888, 106.853529 -6.2375835, 106.8535934 -6.2372209, 106.8536578 -6.2369649, 106.8536363 -6.2367516, 106.8536149 -6.2364317, 106.8536149 -6.2361331, 106.8535505 -6.2357918, 106.8535076 -6.2353225, 106.8533788 -6.2348745, 106.8531642 -6.2347252, 106.8528853 -6.2347252, 106.8528209 -6.2345119, 106.8527995 -6.2341706, 106.8526493 -6.233808, 106.8524991 -6.2335094, 106.852027 -6.2335094, 106.8517695 -6.2335947, 106.8513403 -6.2335307, 106.8512974 -6.2333387, 106.8514047 -6.2329761, 106.8509112 -6.2328908))",Tebet Echo Park,
