WKT,name,description
"POLYGON ((106.8235098 -6.1717018, 106.8232094 -6.1722991, 106.8231236 -6.1730671, 106.8231665 -6.1738351, 106.8231665 -6.1749017, 106.8231236 -6.1757551, 106.8231236 -6.1766937, 106.8230807 -6.1775897, 106.8229949 -6.1786137, 106.8230807 -6.1792964, 106.8232094 -6.1800643, 106.8238102 -6.1803203, 106.8243681 -6.1803203, 106.8253552 -6.1803203, 106.825956 -6.1802777, 106.8266856 -6.180235, 106.8275439 -6.1801497, 106.8282734 -6.1800643, 106.8290459 -6.1800217, 106.8298613 -6.1799363, 106.830548 -6.1800217, 106.83102 -6.179979, 106.8309342 -6.179467, 106.8304192 -6.1790404, 106.8303763 -6.1786137, 106.8302475 -6.1780164, 106.8299042 -6.1775044, 106.8299042 -6.1769924, 106.830033 -6.1762244, 106.8299901 -6.1756271, 106.8299901 -6.1748591, 106.8299042 -6.1743044, 106.8298184 -6.1737497, 106.8294751 -6.1734084, 106.8291747 -6.1729817, 106.8291317 -6.1723844, 106.8290888 -6.1716591, 106.8286168 -6.1715738, 106.8281018 -6.1715738, 106.8276297 -6.1715738, 106.8270289 -6.1715738, 106.8263852 -6.1714884, 106.8258273 -6.1715738, 106.8252264 -6.1715738, 106.8246256 -6.1715738, 106.8241107 -6.1714884, 106.8235098 -6.1717018))",Taman Monas,
